Field1_text,Text
Jasprit Bumrah ,Mumbai Indians
Robin Uthappa ,Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Sanju Samson (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Jos Buttler ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Varun Aaron ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Rinku Singh ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Devdutt Padikkal ,Royal Challengers Bangalore
Josh Philippe ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Gurkeerat Mann Singh ,Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Chris Morris ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Ajinkya Rahane ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Tushar Deshpande ,Delhi Capitals
Kl Rahul (c)(wk),Punjab Kings
Mandeep Singh ,Punjab Kings
Chris Gayle ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Deepak Hooda ,Punjab Kings
Chris Jordan ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Quinton De Kock (wk),Mumbai Indians
Ishan Kishan ,Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard (c),Mumbai Indians
Krunal Pandya ,Mumbai Indians
James Pattinson ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Ruturaj Gaikwad ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Narayan Jagadeesan ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Mitchell Santner ,Chennai Super Kings
Monu Kumar ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Imran Tahir ,Chennai Super Kings
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Jason Holder ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Ajinkya Rahane ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Tushar Deshpande ,Delhi Capitals
Saurabh Tiwary ,Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard (c),Mumbai Indians
Krunal Pandya ,Mumbai Indians
Nathan Coulter-nile ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Jason Holder ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Shahbaz Nadeem ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Devdutt Padikkal ,Royal Challengers Bangalore
Aaron Finch ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Gurkeerat Mann Singh ,Royal Challengers Bangalore
Chris Morris ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Isuru Udana ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Daniel Sams ,Delhi Capitals
Tushar Deshpande ,Delhi Capitals
Robin Uthappa ,Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Sanju Samson (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Jos Buttler ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Ankit Rajpoot ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Chris Gayle ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Deepak Hooda ,Punjab Kings
Chris Jordan ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Rahul Tripathi ,Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Sam Curran ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Shane Watson ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Karn Sharma ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Aaron Finch ,Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Gurkeerat Mann Singh ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Chris Morris ,Royal Challengers Bangalore
Shahbaz Ahmed ,Royal Challengers Bangalore
Isuru Udana ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Shubman Gill ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Chris Green ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Chris Gayle ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Deepak Hooda ,Punjab Kings
Chris Jordan ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Mohammad Shami ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Ben Stokes ,Rajasthan Royals
Jos Buttler (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Sanju Samson ,Rajasthan Royals
Robin Uthappa ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Shane Watson ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Sam Curran ,Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Piyush Chawla ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Karn Sharma ,Chennai Super Kings
Shubman Gill ,Kolkata Knight Riders
Tom Banton ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Ajinkya Rahane ,Delhi Capitals
Alex Carey (wk),Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Harshal Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Jos Buttler (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Sanju Samson ,Rajasthan Royals
Robin Uthappa ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Devdutt Padikkal ,Royal Challengers Bangalore
Aaron Finch ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Gurkeerat Mann Singh ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Isuru Udana ,Royal Challengers Bangalore
Chris Morris ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Rahul Tripathi ,Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Harshal Patel ,Delhi Capitals
Kl Rahul (c),Punjab Kings
Mayank Agarwal ,Punjab Kings
Mandeep Singh ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Prabhsimran Singh (wk),Punjab Kings
Mujeeb Ur Rahman ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Sheldon Cottrell ,Punjab Kings
Shane Watson ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Karn Sharma ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Jos Buttler (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Sanju Samson ,Rajasthan Royals
Yashasvi Jaiswal ,Rajasthan Royals
Mahipal Lomror ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Tom Curran ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Ankit Rajpoot ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Harshal Patel ,Delhi Capitals
Shane Watson ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Piyush Chawla ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Shubman Gill ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Jos Buttler (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Sanju Samson ,Rajasthan Royals
Robin Uthappa ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Mahipal Lomror ,Rajasthan Royals
Tom Curran ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Rohit Sharma (c),Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
James Pattinson ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Shubman Gill ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Quinton De Kock (wk),Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
James Pattinson ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Karun Nair ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Jimmy Neesham ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Sheldon Cottrell ,Punjab Kings
Mohammad Shami ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow ,Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Wriddhiman Saha (wk),Sunrisers Hyderabad
Mohammad Nabi ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Avesh Khan ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Aaron Finch ,Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Josh Philippe (wk),Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Umesh Yadav ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Rohit Sharma (c),Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
James Pattinson ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Shane Watson ,Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Ruturaj Gaikwad ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Piyush Chawla ,Chennai Super Kings
Lungi Ngidi ,Chennai Super Kings
Aaron Finch ,Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Josh Philippe (wk),Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Umesh Yadav ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Karun Nair ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Chris Jordan ,Punjab Kings
Krishnappa Gowtham ,Punjab Kings
Sheldon Cottrell ,Punjab Kings
Mohammad Shami ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Murali Vijay ,Chennai Super Kings
Shane Watson ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Piyush Chawla ,Chennai Super Kings
Lungi Ngidi ,Chennai Super Kings
