Field1_text,Text
Ajinkya Rahane ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Daniel Sams ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Faf Du Plessis ,Chennai Super Kings
Ruturaj Gaikwad ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Narayan Jagadeesan ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Imran Tahir ,Chennai Super Kings
Lungi Ngidi ,Chennai Super Kings
Devdutt Padikkal ,Royal Challengers Bangalore
Josh Philippe ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Gurkeerat Mann Singh ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Chris Morris ,Royal Challengers Bangalore
Isuru Udana ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Pravin Dubey ,Delhi Capitals
Harshal Patel ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Kl Rahul (c)(wk),Punjab Kings
Mandeep Singh ,Punjab Kings
Chris Gayle ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Deepak Hooda ,Punjab Kings
Chris Jordan ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Ruturaj Gaikwad ,Chennai Super Kings
Shane Watson ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Narayan Jagadeesan ,Chennai Super Kings
Mitchell Santner ,Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Karn Sharma ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Lungi Ngidi ,Chennai Super Kings
Ishan Kishan ,Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard (c),Mumbai Indians
Krunal Pandya ,Mumbai Indians
James Pattinson ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
David Warner (c),Sunrisers Hyderabad
Wriddhiman Saha (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Jason Holder ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Shahbaz Nadeem ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Robin Uthappa ,Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Sanju Samson (wk),Rajasthan Royals
Jos Buttler ,Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Ankit Rajpoot ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Devdutt Padikkal ,Royal Challengers Bangalore
Aaron Finch ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Gurkeerat Mann Singh ,Royal Challengers Bangalore
Moeen Ali ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Chris Morris ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Kl Rahul (c)(wk),Punjab Kings
Mandeep Singh ,Punjab Kings
Chris Gayle ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Deepak Hooda ,Punjab Kings
Chris Jordan ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Shubman Gill ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Sam Curran ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Ruturaj Gaikwad ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Narayan Jagadeesan ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Josh Hazlewood ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Imran Tahir ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Ben Stokes ,Rajasthan Royals
Robin Uthappa ,Rajasthan Royals
Sanju Samson (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Jos Buttler ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Ankit Rajpoot ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Shubman Gill ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Tom Banton ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Chris Gayle ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Jimmy Neesham ,Punjab Kings
Deepak Hooda ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Sam Curran ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Shane Watson ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Josh Hazlewood ,Chennai Super Kings
Piyush Chawla ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Rohit Sharma (c),Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Nathan Coulter-nile ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Basil Thampi ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Ajinkya Rahane ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Alex Carey (wk),Delhi Capitals
Axar Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Tushar Deshpande ,Delhi Capitals
Ben Stokes ,Rajasthan Royals
Jos Buttler ,Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Sanju Samson (wk),Rajasthan Royals
Robin Uthappa ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Rohit Sharma (c),Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Nathan Coulter-nile ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Aaron Finch ,Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Isuru Udana ,Royal Challengers Bangalore
Chris Morris ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Ajinkya Rahane ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Alex Carey (wk),Delhi Capitals
Axar Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Tushar Deshpande ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Shahbaz Nadeem ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Devdutt Padikkal ,Royal Challengers Bangalore
Aaron Finch ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Isuru Udana ,Royal Challengers Bangalore
Chris Morris ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Quinton De Kock (wk),Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
James Pattinson ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Shane Watson ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Sam Curran ,Chennai Super Kings
Narayan Jagadeesan ,Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Karn Sharma ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Kl Rahul (c),Punjab Kings
Mayank Agarwal ,Punjab Kings
Prabhsimran Singh (wk),Punjab Kings
Nicholas Pooran ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Mandeep Singh ,Punjab Kings
Mujeeb Ur Rahman ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Chris Jordan ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Jos Buttler (wk),Rajasthan Royals
Yashasvi Jaiswal ,Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Sanju Samson ,Rajasthan Royals
Mahipal Lomror ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Andrew Tye ,Rajasthan Royals
Varun Aaron ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Shubman Gill ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Rohit Sharma (c),Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
James Pattinson ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Devdutt Padikkal ,Royal Challengers Bangalore
Aaron Finch ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Moeen Ali ,Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Isuru Udana ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Kl Rahul (c),Punjab Kings
Mayank Agarwal ,Punjab Kings
Mandeep Singh ,Punjab Kings
Nicholas Pooran (wk),Punjab Kings
Glenn Maxwell ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
Chris Jordan ,Punjab Kings
Harpreet Brar ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Sheldon Cottrell ,Punjab Kings
Rohit Sharma (c),Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
James Pattinson ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Harshal Patel ,Delhi Capitals
Devdutt Padikkal ,Royal Challengers Bangalore
Aaron Finch ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Gurkeerat Mann Singh ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Isuru Udana ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Adam Zampa ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Shane Watson ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Piyush Chawla ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Karun Nair ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
Krishnappa Gowtham ,Punjab Kings
Jimmy Neesham ,Punjab Kings
Mohammad Shami ,Punjab Kings
Sheldon Cottrell ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Steve Smith (c),Rajasthan Royals
Jos Buttler (wk),Rajasthan Royals
Sanju Samson ,Rajasthan Royals
Robin Uthappa ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Tom Curran ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Ankit Rajpoot ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Axar Patel ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Ishant Sharma ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Devdutt Padikkal ,Royal Challengers Bangalore
Aaron Finch ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Gurkeerat Mann Singh ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Isuru Udana ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Adam Zampa ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Steve Smith (c),Rajasthan Royals
Jos Buttler (wk),Rajasthan Royals
Sanju Samson ,Rajasthan Royals
Robin Uthappa ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Tom Curran ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Ankit Rajpoot ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Shubman Gill ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Kamlesh Nagarkoti ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Shane Watson ,Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Ruturaj Gaikwad ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Piyush Chawla ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Josh Hazlewood ,Chennai Super Kings
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Karun Nair ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
Glenn Maxwell ,Punjab Kings
Jimmy Neesham ,Punjab Kings
Mohammad Shami ,Punjab Kings
Sheldon Cottrell ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Sunil Narine ,Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Nikhil Naik ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Sandeep Warrier ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Robin Uthappa ,Rajasthan Royals
Yashasvi Jaiswal ,Rajasthan Royals
Sanju Samson (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
David Miller ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Tom Curran ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Priyam Garg ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Mitchell Marsh ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
T Natarajan ,Sunrisers Hyderabad
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Mohit Sharma ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Quinton De Kock (wk),Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
James Pattinson ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
